2014-02-21T08:43:38.027Z,0
2014-02-21T08:43:38.261Z,0
2014-02-21T08:43:38.280Z,0
2014-02-21T08:43:38.300Z,0
2014-02-21T08:43:38.320Z,0
2014-02-21T08:43:38.340Z,0
2014-02-21T08:43:38.360Z,0
2014-02-21T08:43:38.381Z,0
2014-02-21T08:43:38.401Z,0
2014-02-21T08:43:38.421Z,0
2014-02-21T08:43:38.442Z,0
2014-02-21T08:43:38.462Z,0
2014-02-21T08:43:38.483Z,0
2014-02-21T08:43:38.503Z,0
2014-02-21T08:43:38.557Z,0
2014-02-21T08:43:38.578Z,0
2014-02-21T08:43:38.598Z,0
2014-02-21T08:43:38.618Z,0
2014-02-21T08:43:38.638Z,0
2014-02-21T08:43:38.658Z,0
2014-02-21T08:43:38.730Z,0
2014-02-21T08:43:38.731Z,0
2014-02-21T08:43:38.854Z,0
2014-02-21T08:43:38.910Z,0
2014-02-21T08:43:38.931Z,0
2014-02-21T08:43:39.074Z,0
2014-02-21T08:43:39.102Z,0
2014-02-21T08:43:39.121Z,0
2014-02-21T08:43:39.141Z,0
2014-02-21T08:43:39.161Z,0
2014-02-21T08:43:39.191Z,0
2014-02-21T08:43:39.211Z,0
2014-02-21T08:43:39.231Z,0
2014-02-21T08:43:39.251Z,0
2014-02-21T08:43:39.271Z,0
2014-02-21T08:43:39.311Z,0
2014-02-21T08:43:39.331Z,0
2014-02-21T08:43:39.353Z,0
2014-02-21T08:43:39.373Z,0
2014-02-21T08:43:39.392Z,0
2014-02-21T08:43:39.413Z,0
2014-02-21T08:43:39.433Z,0
2014-02-21T08:43:39.453Z,0
2014-02-21T08:43:39.473Z,0
2014-02-21T08:43:39.494Z,0
2014-02-21T08:43:39.514Z,0
2014-02-21T08:43:39.534Z,0
2014-02-21T08:43:39.554Z,0
2014-02-21T08:43:39.574Z,0
2014-02-21T08:43:39.594Z,0
2014-02-21T08:43:39.614Z,0
2014-02-21T08:43:39.634Z,0
2014-02-21T08:43:39.654Z,0
2014-02-21T08:43:39.674Z,0
2014-02-21T08:43:39.695Z,0
2014-02-21T08:43:39.715Z,0
2014-02-21T08:43:39.735Z,0
2014-02-21T08:43:39.755Z,0
2014-02-21T08:43:39.776Z,0
2014-02-21T08:43:39.797Z,0
2014-02-21T08:43:39.817Z,0
2014-02-21T08:43:39.837Z,0
2014-02-21T08:43:39.857Z,0
2014-02-21T08:43:39.878Z,0
2014-02-21T08:43:39.898Z,0
2014-02-21T08:43:39.919Z,0
2014-02-21T08:43:39.939Z,0
2014-02-21T08:43:39.959Z,0
2014-02-21T08:43:39.980Z,0
2014-02-21T08:43:40.000Z,0
2014-02-21T08:43:40.020Z,0
2014-02-21T08:43:40.041Z,0
2014-02-21T08:43:40.061Z,0
2014-02-21T08:43:40.081Z,0
2014-02-21T08:43:40.101Z,0
2014-02-21T08:43:40.121Z,0
2014-02-21T08:43:40.142Z,0
2014-02-21T08:43:40.162Z,0
2014-02-21T08:43:40.182Z,0
2014-02-21T08:43:40.202Z,0
2014-02-21T08:43:40.223Z,0
2014-02-21T08:43:40.243Z,0
2014-02-21T08:43:40.263Z,0
2014-02-21T08:43:40.283Z,0
2014-02-21T08:43:40.303Z,0
2014-02-21T08:43:40.324Z,0
2014-02-21T08:43:40.344Z,0
2014-02-21T08:43:40.364Z,0
2014-02-21T08:43:40.384Z,0
2014-02-21T08:43:40.404Z,0
2014-02-21T08:43:40.424Z,0
2014-02-21T08:43:40.445Z,0
2014-02-21T08:43:40.465Z,0
2014-02-21T08:43:40.485Z,0
2014-02-21T08:43:40.506Z,0
2014-02-21T08:43:40.527Z,0
2014-02-21T08:43:40.549Z,0
2014-02-21T08:43:40.569Z,0
2014-02-21T08:43:40.589Z,0
2014-02-21T08:43:40.609Z,0
2014-02-21T08:43:40.629Z,0
2014-02-21T08:43:40.649Z,0
2014-02-21T08:43:40.670Z,0
2014-02-21T08:43:40.689Z,0
2014-02-21T08:43:40.710Z,0
2014-02-21T08:43:40.730Z,0
2014-02-21T08:43:40.750Z,0
2014-02-21T08:43:40.770Z,0
2014-02-21T08:43:40.790Z,0
2014-02-21T08:43:40.811Z,0
2014-02-21T08:43:40.831Z,0
2014-02-21T08:43:40.852Z,0
2014-02-21T08:43:40.872Z,0
2014-02-21T08:43:40.892Z,0
2014-02-21T08:43:40.913Z,0
2014-02-21T08:43:40.933Z,0
2014-02-21T08:43:40.955Z,0
2014-02-21T08:43:40.975Z,0
2014-02-21T08:43:40.996Z,0
2014-02-21T08:43:41.016Z,0
2014-02-21T08:43:41.036Z,0
2014-02-21T08:43:41.057Z,0
2014-02-21T08:43:41.078Z,0
2014-02-21T08:43:41.098Z,0
2014-02-21T08:43:41.118Z,0
2014-02-21T08:43:41.138Z,0
2014-02-21T08:43:41.159Z,0
2014-02-21T08:43:41.179Z,0
2014-02-21T08:43:41.199Z,0
2014-02-21T08:43:41.219Z,0
2014-02-21T08:43:41.239Z,0
2014-02-21T08:43:41.259Z,0
2014-02-21T08:43:41.279Z,0
2014-02-21T08:43:41.299Z,0
2014-02-21T08:43:41.319Z,0
2014-02-21T08:43:41.340Z,0
2014-02-21T08:43:41.360Z,0
2014-02-21T08:43:41.380Z,0
2014-02-21T08:43:41.400Z,0
2014-02-21T08:43:41.420Z,0
2014-02-21T08:43:41.440Z,0
2014-02-21T08:43:41.460Z,0
2014-02-21T08:43:41.480Z,0
2014-02-21T08:43:41.500Z,0
2014-02-21T08:43:41.520Z,0
2014-02-21T08:43:41.540Z,0
2014-02-21T08:43:41.560Z,0
2014-02-21T08:43:41.580Z,0
2014-02-21T08:43:41.600Z,0
2014-02-21T08:43:41.621Z,0
2014-02-21T08:43:41.642Z,0
2014-02-21T08:43:41.662Z,0
2014-02-21T08:43:41.682Z,0
2014-02-21T08:43:41.702Z,0
2014-02-21T08:43:41.723Z,0
2014-02-21T08:43:41.744Z,0
2014-02-21T08:43:41.764Z,0
2014-02-21T08:43:41.784Z,0
2014-02-21T08:43:41.805Z,0
2014-02-21T08:43:41.825Z,0
2014-02-21T08:43:41.845Z,0
2014-02-21T08:43:41.865Z,0
2014-02-21T08:43:41.885Z,0
2014-02-21T08:43:41.905Z,0
2014-02-21T08:43:41.925Z,0
2014-02-21T08:43:41.945Z,0
2014-02-21T08:43:41.966Z,0
2014-02-21T08:43:41.986Z,0
2014-02-21T08:43:42.007Z,0
2014-02-21T08:43:42.027Z,0
2014-02-21T08:43:42.048Z,0
2014-02-21T08:43:42.068Z,0
2014-02-21T08:43:42.088Z,0
2014-02-21T08:43:42.108Z,0
2014-02-21T08:43:42.128Z,0
2014-02-21T08:43:42.148Z,0
2014-02-21T08:43:42.168Z,0
2014-02-21T08:43:42.188Z,0
2014-02-21T08:43:42.209Z,0
2014-02-21T08:43:42.229Z,0
2014-02-21T08:43:42.249Z,0
2014-02-21T08:43:42.269Z,0
2014-02-21T08:43:42.289Z,0
2014-02-21T08:43:42.309Z,0
2014-02-21T08:43:42.329Z,0
2014-02-21T08:43:42.349Z,0
2014-02-21T08:43:42.369Z,0
2014-02-21T08:43:42.389Z,0
2014-02-21T08:43:42.410Z,0
2014-02-21T08:43:42.430Z,0
2014-02-21T08:43:42.450Z,0
2014-02-21T08:43:42.471Z,0
2014-02-21T08:43:42.491Z,0
2014-02-21T08:43:42.511Z,0
2014-02-21T08:43:42.531Z,0
2014-02-21T08:43:42.551Z,0
2014-02-21T08:43:42.572Z,0
2014-02-21T08:43:42.592Z,0
2014-02-21T08:43:42.612Z,0
2014-02-21T08:43:42.632Z,0
2014-02-21T08:43:42.652Z,0
2014-02-21T08:43:42.672Z,0
2014-02-21T08:43:42.693Z,0
2014-02-21T08:43:42.713Z,0
2014-02-21T08:43:42.733Z,0
2014-02-21T08:43:42.753Z,0
2014-02-21T08:43:42.774Z,0
2014-02-21T08:43:42.794Z,0
2014-02-21T08:43:42.814Z,0
2014-02-21T08:43:42.835Z,0
2014-02-21T08:43:42.855Z,0
2014-02-21T08:43:42.875Z,0
2014-02-21T08:43:42.895Z,0
2014-02-21T08:43:42.915Z,0
2014-02-21T08:43:42.935Z,0
2014-02-21T08:43:42.956Z,0
2014-02-21T08:43:42.976Z,0
2014-02-21T08:43:42.996Z,0
2014-02-21T08:43:43.017Z,0
2014-02-21T08:43:43.037Z,0
2014-02-21T08:43:43.058Z,0
2014-02-21T08:43:43.078Z,0
2014-02-21T08:43:43.099Z,0
2014-02-21T08:43:43.120Z,0
2014-02-21T08:43:43.140Z,0
2014-02-21T08:43:43.160Z,0
2014-02-21T08:43:43.180Z,0
2014-02-21T08:43:43.201Z,0
2014-02-21T08:43:43.223Z,0
2014-02-21T08:43:43.243Z,0
2014-02-21T08:43:43.263Z,0
2014-02-21T08:43:43.284Z,0
2014-02-21T08:43:43.304Z,0
2014-02-21T08:43:43.325Z,0
2014-02-21T08:43:43.345Z,0
2014-02-21T08:43:43.365Z,0
2014-02-21T08:43:43.386Z,0
2014-02-21T08:43:43.406Z,0
2014-02-21T08:43:43.426Z,0
2014-02-21T08:43:43.447Z,0
2014-02-21T08:43:43.467Z,0
2014-02-21T08:43:43.487Z,0
2014-02-21T08:43:43.508Z,0
2014-02-21T08:43:43.529Z,0
2014-02-21T08:43:43.549Z,0
2014-02-21T08:43:43.569Z,0
2014-02-21T08:43:43.589Z,0
2014-02-21T08:43:43.609Z,0
2014-02-21T08:43:43.630Z,0
2014-02-21T08:43:43.650Z,0
2014-02-21T08:43:43.670Z,0
2014-02-21T08:43:43.690Z,0
2014-02-21T08:43:43.710Z,0
2014-02-21T08:43:43.730Z,0
2014-02-21T08:43:43.750Z,0
2014-02-21T08:43:43.770Z,0
2014-02-21T08:43:43.790Z,0
2014-02-21T08:43:43.811Z,0
2014-02-21T08:43:43.831Z,0
2014-02-21T08:43:43.851Z,0
2014-02-21T08:43:43.871Z,0
2014-02-21T08:43:43.892Z,0
2014-02-21T08:43:43.912Z,0
2014-02-21T08:43:43.932Z,0
2014-02-21T08:43:43.952Z,0
2014-02-21T08:43:43.972Z,0
2014-02-21T08:43:43.992Z,0
2014-02-21T08:43:44.013Z,0
2014-02-21T08:43:44.033Z,0
2014-02-21T08:43:44.055Z,0
2014-02-21T08:43:44.075Z,0
2014-02-21T08:43:44.095Z,0
2014-02-21T08:43:44.116Z,0
2014-02-21T08:43:44.136Z,0
2014-02-21T08:43:44.156Z,0
2014-02-21T08:43:44.176Z,0
2014-02-21T08:43:44.196Z,0
2014-02-21T08:43:44.216Z,0
2014-02-21T08:43:44.236Z,0
2014-02-21T08:43:44.256Z,0
2014-02-21T08:43:44.276Z,0
2014-02-21T08:43:44.296Z,0
2014-02-21T08:43:44.316Z,0
2014-02-21T08:43:44.337Z,0
2014-02-21T08:43:44.357Z,0
2014-02-21T08:43:44.377Z,0
2014-02-21T08:43:44.397Z,0
2014-02-21T08:43:44.418Z,0
2014-02-21T08:43:44.438Z,0
2014-02-21T08:43:44.458Z,0
2014-02-21T08:43:44.479Z,0
2014-02-21T08:43:44.499Z,0
2014-02-21T08:43:44.519Z,0
2014-02-21T08:43:44.540Z,0
2014-02-21T08:43:44.560Z,0
2014-02-21T08:43:44.580Z,0
2014-02-21T08:43:44.601Z,0
2014-02-21T08:43:44.621Z,0
2014-02-21T08:43:44.642Z,0
2014-02-21T08:43:44.663Z,0
2014-02-21T08:43:44.683Z,0
